video_id,trending_date,title,channel_title,category_id,tags,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,description
nN1wuS9BHMk,18.01.03,वारदात: कमरा नंबर-2201 में क्या हुआ?,Aaj Tak,25,"aajtak|""आज तक""|""sridevi""|""sridevi death""|""sridevi death news""|""sridevi passed away""|""sridevi died""|""sridevi movies""|""sridevi dead""|""sridevi funeral""|""sridevi death in dubai""|""sridevi news""|""sridevi death video""|""sridevi kapoor""|""sridevi death reason""|""sridevi passes away""|""sridevi no more""|""sridevi songs""|""actress sridevi""|""rip sridevi""|""bollywood""|""boney kapoor""|""sridevi dead body""|""sridevi dies of heart attack""|""dubai""|""telugu actress sridevi died""|""sridevi death cause""|""sridevi family""",703386,2323,766,264,FALSE,FALSE,"What happened in room-2201? According to the postmortem report, Sridevi drowned in her bathtub. She was allegedly intoxicated at the time. Stars arrive to pay their respects.  \n___\nAbout Channel: \n\nआज तक भारत का सर्वश्रेष्ठ हिंदी न्‍यूज चैनल है ।\n\nआज तक न्‍यूज चैनल राजनीति, मनोरंजन, बॉलीवुड, व्यापार और खेल में नवीनतम समाचारों को शामिल करता है।\n\nआज तक न्‍यूज चैनल की लाइव खबरें एवं ब्रेकिंग न्यूज के लिए बने रहें ।\n\nAaj Tak is India's best Hindi News Channel. Aaj Tak news channel covers latest news in politics, entertainment, Bollywood, business and sports. \n\nStay tuned for all the breaking news in Hindi !\n\nSubscribe To Our Channel: http://bit.ly/2xTASBc\n\nOfficial website: \nhttps://aajtak.intoday.in/\n\nLike us on Facebook\nhttp://www.facebook.com/aajtak\n\nFollow us on Twitter\nhttp://twitter.com/aajtak\n\nSubscribe to our other network channels:\n\nThe Lallantop\nhttps://www.youtube.com/c/thelallantop\n\nIndia Today:\nhttp://www.youtube.com/channel/UCYPvAwZP8pZhSMW8qs7cVCw\n\nSoSorry: \nhttps://www.youtube.com/user/sosorrypolitoon\n\nTez:\nhttp://www.youtube.com/user/teztvnews\n\nDilli Aajtak:\nhttp://www.youtube.com/user/DilliAajtak"
EH37AshICbY,18.02.03,Vidya Balan Bursts Into Tears After Seeing Sridevi's Dead Body,Aaj Tak,25,"aajtak|""aaj tak""|""aaj tak videos""|""aajtak news""|""hindi news""|""news video""|""latest news""|""aajtak tv""|""aajtak channel news""|""आज तक""|""sridevi funeral""|""sridevi""|""sridevi death""|""sridevi news""|""rip sridevi""|""sridevi passes away""|""sridevi dead""|""sridevi last video""|""sridevi funeral video""|""sridevi funeral updates""|""sridevi no more""|""sridevi dead body""|""sridevi family""|""sridevi funeral live""|""sridevi daughter""|""sridevi latest news""|""sridevi death reason""|""sridevi husband""|""sridevi live news""",127897,322,70,33,FALSE,FALSE,"Bollywood actress Vidya Balan was inconsolable while paying her last respects to Sridevi at the Celebration Club. Vidya Balan was unable to hold back her tears after seeing Sridevi's dead body, according to sources.\n___\nAbout Channel: \n\nआज तक भारत का सर्वश्रेष्ठ हिंदी न्‍यूज चैनल है ।\n\nआज तक न्‍यूज चैनल राजनीति, मनोरंजन, बॉलीवुड, व्यापार और खेल में नवीनतम समाचारों को शामिल करता है।\n\nआज तक न्‍यूज चैनल की लाइव खबरें एवं ब्रेकिंग न्यूज के लिए बने रहें ।\n\nAaj Tak is India's best Hindi News Channel. Aaj Tak news channel covers latest news in politics, entertainment, Bollywood, business and sports. \n\nStay tuned for all the breaking news in Hindi !\n\nSubscribe To Our Channel: http://bit.ly/2xTASBc\n\nOfficial website: \nhttps://aajtak.intoday.in/\n\nLike us on Facebook\nhttp://www.facebook.com/aajtak\n\nFollow us on Twitter\nhttp://twitter.com/aajtak\n\nSubscribe to our other network channels:\n\nThe Lallantop\nhttps://www.youtube.com/c/thelallantop\n\nIndia Today:\nhttp://www.youtube.com/channel/UCYPvAwZP8pZhSMW8qs7cVCw\n\nSoSorry: \nhttps://www.youtube.com/user/sosorrypolitoon\n\nTez:\nhttp://www.youtube.com/user/teztvnews\n\nDilli Aajtak:\nhttp://www.youtube.com/user/DilliAajtak"
QnRlDHcUhHU,18.04.03,"दंगल | Northeast का दम, 2019 में बम-बम; क्या Congress मुक्त भारत से पहले Left मुक्त भारत?",Aaj Tak,25,"aajtak|""aaj tak""|""aaj tak videos""|""aajtak news""|""hindi news""|""news video""|""latest news""|""aajtak tv""|""aajtak channel news""|""आज तक""|""Meghalaya elections""|""Meghalaya counting""|""Tripura elections""|""Tripura counting""|""Nagaland elections""|""Nagaland counting""|""Tripura latest results""|""Tripura election results""|""Manik Sarkar""|""Tripura news""|""Tripura latest news""|""Meghalaya News""|""Meghalaya latest news""|""nagaland news""|""nagaland election results""|""bjp""|""congress""|""npf""|""npp""|""manik sarkar tripura""",127689,1234,325,229,FALSE,FALSE,"#Tripura #TripuraPolls Twenty-five years of Left rule in Tripura has been brought to an end by the saffron wave of BJP, that swept through the state like a huge tsunami, gobbling down everything in its path. With the BJP's Mission Northeast and Congress Mukt Bharat ideologies now on the verge of completion, can anybody stop the dynamic Narendra Modi-Amit Shah duo? Also, are the results in Northeast a sign of what is to come in 2019? #RohitSardana debates.\n\n___\nAbout Channel: \n\nआज तक भारत का सर्वश्रेष्ठ हिंदी न्‍यूज चैनल है ।\n\nआज तक न्‍यूज चैनल राजनीति, मनोरंजन, बॉलीवुड, व्यापार और खेल में नवीनतम समाचारों को शामिल करता है।\n\nआज तक न्‍यूज चैनल की लाइव खबरें एवं ब्रेकिंग न्यूज के लिए बने रहें ।\n\nAaj Tak is India's best Hindi News Channel. Aaj Tak news channel covers latest news in politics, entertainment, Bollywood, business and sports. \n\nStay tuned for all the breaking news in Hindi !\n\nSubscribe To Our Channel: http://bit.ly/2xTASBc\n\nOfficial website: \nhttps://aajtak.intoday.in/\n\nLike us on Facebook\nhttp://www.facebook.com/aajtak\n\nFollow us on Twitter\nhttp://twitter.com/aajtak\n\nSubscribe to our other network channels:\n\nThe Lallantop\nhttps://www.youtube.com/c/thelallantop\n\nIndia Today:\nhttp://www.youtube.com/channel/UCYPvAwZP8pZhSMW8qs7cVCw\n\nSoSorry: \nhttps://www.youtube.com/user/sosorrypolitoon\n\nTez:\nhttp://www.youtube.com/user/teztvnews\n\nDilli Aajtak:\nhttp://www.youtube.com/user/DilliAajtak"
4_RkNet9jWU,18.06.03,"लौट के विपक्ष थर्ड फ्रंट पर आया , Modi vs All की तैयारी शुरू | हल्ला बोल",Aaj Tak,25,"aajtak|""aaj tak""|""aaj tak videos""|""aajtak news""|""hindi news""|""news video""|""latest news""|""aajtak tv""|""aajtak channel news""|""आज तक""|""narendra modi""|""modi""|""pm modi""|""modi vs all""|""modi speech""|""modi vs rahul gandhi""|""narendra modi vs media thug life moments of all time""|""narendra modi (politician)""|""bjp""|""rahul gandhi""|""narendra modi vs all""|""modi vs all 2019""|""modi vs all opposition party's""|""india""|""congress""|""all india bakchod""|""sonia gandhi vs narendra modi""|""sonia gandhi vs modi""|""modi vs nehru""",81271,758,245,295,FALSE,FALSE,"हर राज्य में मोदी की BJP के जीत देख कर अब विपक्ष चिंता में है और अब सभी विपक्षी पार्टियां मोदी को हारने के लिया साथ आने की तैयारी कर रही हैं ।\n\n___\nAbout Channel: \n\nआज तक भारत का सर्वश्रेष्ठ हिंदी न्‍यूज चैनल है ।\n\nआज तक न्‍यूज चैनल राजनीति, मनोरंजन, बॉलीवुड, व्यापार और खेल में नवीनतम समाचारों को शामिल करता है।\n\nआज तक न्‍यूज चैनल की लाइव खबरें एवं ब्रेकिंग न्यूज के लिए बने रहें ।\n\nAaj Tak is India's best Hindi News Channel. Aaj Tak news channel covers latest news in politics, entertainment, Bollywood, business and sports. \n\nStay tuned for all the breaking news in Hindi !\n\nSubscribe To Our Channel: http://bit.ly/2xTASBc\n\nOfficial website: \nhttps://aajtak.intoday.in/\n\nLike us on Facebook\nhttp://www.facebook.com/aajtak\n\nFollow us on Twitter\nhttp://twitter.com/aajtak\n\nSubscribe to our other network channels:\n\nThe Lallantop\nhttps://www.youtube.com/c/thelallantop\n\nIndia Today:\nhttp://www.youtube.com/channel/UCYPvAwZP8pZhSMW8qs7cVCw\n\nSoSorry: \nhttps://www.youtube.com/user/sosorrypolitoon\n\nTez:\nhttp://www.youtube.com/user/teztvnews\n\nDilli Aajtak:\nhttp://www.youtube.com/user/DilliAajtak"
Lcxk2woCRuE,18.07.03,"दंगल: राम मंदिर बनाना है, सीरिया से डराना है | Sri Sri Ravishankar Vs Asadudin Owaisi",Aaj Tak,25,"aajtak|""aaj tak""|""aaj tak videos""|""aajtak news""|""hindi news""|""news video""|""latest news""|""aajtak tv""|""aajtak channel news""|""आज तक""|""दंगल""|""राम मंदिर बनाना""|""सीरिया""|""Sri Sri Ravishankar Vs Asadudin Owaisi""|""sri sri ravishankar syria""|""sri sri ravishankar""|""asadudin owaisi""|""mosul""|""ayadhya ram mandir""|""ram mandi dispute""|""aimim""|""babri masjid""|""supreme court""|""sambit patra""|""triple talaq""|""dangal""",85437,745,380,377,FALSE,FALSE,"अयोध्या राम मंदिर मुद्दे पर श्री श्री रविशंकर ने दिया विवादित बयान, बोले मसला नहीं सुलझा तोह भारत बन सकता है सीरिया | इस पार AIMIM के नेता असदुद्दीन ओवैसी बोले श्री श्री पर केस दर्ज होना चाहिए, कहा ये खुले-आम धमकी देना है ।\n\n___\nAbout Channel: \n\nआज तक भारत का सर्वश्रेष्ठ हिंदी न्‍यूज चैनल है ।\n\nआज तक न्‍यूज चैनल राजनीति, मनोरंजन, बॉलीवुड, व्यापार और खेल में नवीनतम समाचारों को शामिल करता है।\n\nआज तक न्‍यूज चैनल की लाइव खबरें एवं ब्रेकिंग न्यूज के लिए बने रहें ।\n\nAaj Tak is India's best Hindi News Channel. Aaj Tak news channel covers latest news in politics, entertainment, Bollywood, business and sports. \n\nStay tuned for all the breaking news in Hindi !\n\nSubscribe To Our Channel: http://bit.ly/2xTASBc\n\nOfficial website: \nhttps://aajtak.intoday.in/\n\nLike us on Facebook\nhttp://www.facebook.com/aajtak\n\nFollow us on Twitter\nhttp://twitter.com/aajtak\n\nSubscribe to our other network channels:\n\nThe Lallantop\nhttps://www.youtube.com/c/thelallantop\n\nIndia Today:\nhttp://www.youtube.com/channel/UCYPvAwZP8pZhSMW8qs7cVCw\n\nSoSorry: \nhttps://www.youtube.com/user/sosorrypolitoon\n\nTez:\nhttp://www.youtube.com/user/teztvnews\n\nDilli Aajtak:\nhttp://www.youtube.com/user/DilliAajtak"
l4CmAHjC7ho,18.08.03,दंगल: लेनिन  के बाद अब देश भर में मूर्तियां गिराने का सिलसिला |अब देश में मूर्ती-तोड़ राजनीती चलेगी ?,Aaj Tak,25,"aajtak|""aaj tak""|""aaj tak videos""|""aajtak news""|""hindi news""|""news video""|""latest news""|""aajtak tv""|""aajtak channel news""|""आज तक""|""दंगल""|""लेलिन""|""देश भर में मूर्तियां गिराने का सिलसिला""|""देश में मूर्ती-तोड़ राजनीती""|""lenin statue demolition""|""tripura""|""ambedkar statue demolition""|""lenin statue""|""lenin""|""lenin statue tripura""|""vladimir lenin""|""statue""|""lenin's statue""|""tripura lenin statue""|""lenin statue falls""|""lenin statue in tripura""|""lenin statue destroyed""|""lenin statue falls tripura""|""bjp""|""cpm""|""लेनिन""",123171,807,338,438,FALSE,FALSE,"जो विपक्ष लेनिन की मूर्ती की गिराए जाने पर हाहाकार मचा रहा था, अब वही देश भर में वही अपराध कर रहा है, UP se WB तक मूर्तियां गिराने का सिलसिला हुआ शुरू ।  क्या अब देश में सिर्फ मूर्ति-तोड़ राजनीती चलेगी, आखिर कब विकास बनेगा राजनीती का मुद्दा ?\n\n___\nAbout Channel: \n\nआज तक भारत का सर्वश्रेष्ठ हिंदी न्‍यूज चैनल है ।\n\nआज तक न्‍यूज चैनल राजनीति, मनोरंजन, बॉलीवुड, व्यापार और खेल में नवीनतम समाचारों को शामिल करता है।\n\nआज तक न्‍यूज चैनल की लाइव खबरें एवं ब्रेकिंग न्यूज के लिए बने रहें ।\n\nAaj Tak is India's best Hindi News Channel. Aaj Tak news channel covers latest news in politics, entertainment, Bollywood, business and sports. \n\nStay tuned for all the breaking news in Hindi !\n\nSubscribe To Our Channel: http://bit.ly/2xTASBc\n\nOfficial website: \nhttps://aajtak.intoday.in/\n\nLike us on Facebook\nhttp://www.facebook.com/aajtak\n\nFollow us on Twitter\nhttp://twitter.com/aajtak\n\nSubscribe to our other network channels:\n\nThe Lallantop\nhttps://www.youtube.com/c/thelallantop\n\nIndia Today:\nhttp://www.youtube.com/channel/UCYPvAwZP8pZhSMW8qs7cVCw\n\nSoSorry: \nhttps://www.youtube.com/user/sosorrypolitoon\n\nTez:\nhttp://www.youtube.com/user/teztvnews\n\nDilli Aajtak:\nhttp://www.youtube.com/user/DilliAajtak"
l4CmAHjC7ho,18.09.03,दंगल: लेनिन  के बाद अब देश भर में मूर्तियां गिराने का सिलसिला |अब देश में मूर्ती-तोड़ राजनीती चलेगी ?,Aaj Tak,25,"aajtak|""aaj tak""|""aaj tak videos""|""aajtak news""|""hindi news""|""news video""|""latest news""|""aajtak tv""|""aajtak channel news""|""आज तक""|""दंगल""|""लेलिन""|""देश भर में मूर्तियां गिराने का सिलसिला""|""देश में मूर्ती-तोड़ राजनीती""|""lenin statue demolition""|""tripura""|""ambedkar statue demolition""|""lenin statue""|""lenin""|""lenin statue tripura""|""vladimir lenin""|""statue""|""lenin's statue""|""tripura lenin statue""|""lenin statue falls""|""lenin statue in tripura""|""lenin statue destroyed""|""lenin statue falls tripura""|""bjp""|""cpm""|""लेनिन""",184827,1029,439,521,FALSE,FALSE,"जो विपक्ष लेनिन की मूर्ती की गिराए जाने पर हाहाकार मचा रहा था, अब वही देश भर में वही अपराध कर रहा है, UP se WB तक मूर्तियां गिराने का सिलसिला हुआ शुरू ।  क्या अब देश में सिर्फ मूर्ति-तोड़ राजनीती चलेगी, आखिर कब विकास बनेगा राजनीती का मुद्दा ?\n\n___\nAbout Channel: \n\nआज तक भारत का सर्वश्रेष्ठ हिंदी न्‍यूज चैनल है ।\n\nआज तक न्‍यूज चैनल राजनीति, मनोरंजन, बॉलीवुड, व्यापार और खेल में नवीनतम समाचारों को शामिल करता है।\n\nआज तक न्‍यूज चैनल की लाइव खबरें एवं ब्रेकिंग न्यूज के लिए बने रहें ।\n\nAaj Tak is India's best Hindi News Channel. Aaj Tak news channel covers latest news in politics, entertainment, Bollywood, business and sports. \n\nStay tuned for all the breaking news in Hindi !\n\nSubscribe To Our Channel: http://bit.ly/2xTASBc\n\nOfficial website: \nhttps://aajtak.intoday.in/\n\nLike us on Facebook\nhttp://www.facebook.com/aajtak\n\nFollow us on Twitter\nhttp://twitter.com/aajtak\n\nSubscribe to our other network channels:\n\nThe Lallantop\nhttps://www.youtube.com/c/thelallantop\n\nIndia Today:\nhttp://www.youtube.com/channel/UCYPvAwZP8pZhSMW8qs7cVCw\n\nSoSorry: \nhttps://www.youtube.com/user/sosorrypolitoon\n\nTez:\nhttp://www.youtube.com/user/teztvnews\n\nDilli Aajtak:\nhttp://www.youtube.com/user/DilliAajtak"
OvIacuQv27A,18.16.03,SP ने CM योगी और Dy CM केशव प्रसाद मौर्या के किले पर अपना झंडा लहराया,Aaj Tak,25,"aajtak|""aaj tak""|""aaj tak videos""|""aajtak news""|""hindi news""|""latest news""|""aajtak tv""|""aajtak channel news""|""आज तक""|""उपचुनाव में BJP को बड़ा झटका""|""योगी के गढ़ में SP आगे""|""गोरखपुर में SP आगे""|""M और Dy CM दोनों की ही सीटों पर BJP पीछे""|""up bypolls""|""bihar bypolls""|""up bihar bypolls""|""bsp""|""sp""|""sp wins ups""|""akhilesh yadav""|""mayawati""|""samajwadi party""|""bihar by polls elections results""|""bihar araria by polls""|""bihar bypoll results""|""up""|""modi wave fades""",502997,2902,681,728,FALSE,FALSE,"UP में CM और Dy CM दोनों की ही सीटों पर हारी BJP । योगी के गढ़ गोरखपुर में भी BJP को करना पड़ा हार का सामना, देखिये हार पर क्या बोले CM योगी आदित्यनाथ ।\n\n___\nAbout Channel: \n\nआज तक भारत का सर्वश्रेष्ठ हिंदी न्‍यूज चैनल है ।\n\nआज तक न्‍यूज चैनल राजनीति, मनोरंजन, बॉलीवुड, व्यापार और खेल में नवीनतम समाचारों को शामिल करता है।\n\nआज तक न्‍यूज चैनल की लाइव खबरें एवं ब्रेकिंग न्यूज के लिए बने रहें ।\n\nAaj Tak is India's best Hindi News Channel. Aaj Tak news channel covers latest news in politics, entertainment, Bollywood, business and sports. \n\nStay tuned for all the breaking news in Hindi !\n\nSubscribe To Our Channel: http://bit.ly/2xTASBc\n\nOfficial website: \nhttps://aajtak.intoday.in/\n\nLike us on Facebook\nhttp://www.facebook.com/aajtak\n\nFollow us on Twitter\nhttp://twitter.com/aajtak\n\nSubscribe to our other network channels:\n\nThe Lallantop\nhttps://www.youtube.com/c/thelallantop\n\nIndia Today:\nhttp://www.youtube.com/channel/UCYPvAwZP8pZhSMW8qs7cVCw\n\nSoSorry: \nhttps://www.youtube.com/user/sosorrypolitoon\n\nTez:\nhttp://www.youtube.com/user/teztvnews\n\nDilli Aajtak:\nhttp://www.youtube.com/user/DilliAajtak"
42uRF6qqBpw,18.24.03,Rajya Sabha Polls Live | BSP MLA Anil Singh Switches Ranks; Will Cross-Vote For BJP In RS Polls,Aaj Tak,25,"aajtak|""aaj tak""|""aaj tak videos""|""aajtak news""|""hindi news""|""news video""|""latest news""|""aajtak tv""|""aajtak channel news""|""आज तक""|""rajya sabha elections""|""rajya sabha""|""rajya sabha election 2018""|""rajya sabha polls""|""rajya sabha election process""|""rajya sabha election""|""rajya sabha elections 2018""|""difference between rajya sabha and lok sabha""|""rajya sabha seats""|""rajya sabha polling""|""election""|""elections""|""congress""|""uttar pradesh rajya sabha election""|""up rajya sabha election""",143914,532,157,46,FALSE,FALSE,"Before the Rajya Sabha polls in Uttar Pradesh, the Samajwadi Party's hopes have been dealt a huge blow as BSP MLA Anil Singh was seen attending a meeting hosted by CM Yogi Adityanath. Sources indicate that Anil Singh may cross-vote in the Rajya Sabha polls.\nMLAs from six states will be voting to elect Rajya Sabha their new Rajya Sabha representatives today. All eyes are fixed on Uttar Pradesh where nine Rajya Sabha are up for grabs. Meanwhile, both the BJP and the Samajwadi Party have claimed that there will be a possible MLA cross-voting. \n___\nAbout Channel: \n\nआज तक भारत का सर्वश्रेष्ठ हिंदी न्‍यूज चैनल है ।\n\nआज तक न्‍यूज चैनल राजनीति, मनोरंजन, बॉलीवुड, व्यापार और खेल में नवीनतम समाचारों को शामिल करता है।\n\nआज तक न्‍यूज चैनल की लाइव खबरें एवं ब्रेकिंग न्यूज के लिए बने रहें ।\n\nAaj Tak is India's best Hindi News Channel. Aaj Tak news channel covers latest news in politics, entertainment, Bollywood, business and sports. \n\nStay tuned for all the breaking news in Hindi !\n\nSubscribe To Our Channel: http://bit.ly/2xTASBc\n\nOfficial website: \nhttps://aajtak.intoday.in/\n\nLike us on Facebook\nhttp://www.facebook.com/aajtak\n\nFollow us on Twitter\nhttp://twitter.com/aajtak\n\nSubscribe to our other network channels:\n\nThe Lallantop\nhttps://www.youtube.com/c/thelallantop\n\nIndia Today:\nhttp://www.youtube.com/channel/UCYPvAwZP8pZhSMW8qs7cVCw\n\nSoSorry: \nhttps://www.youtube.com/user/sosorrypolitoon\n\nTez:\nhttp://www.youtube.com/user/teztvnews\n\nDilli Aajtak:\nhttp://www.youtube.com/user/DilliAajtak"
N_mKleivtek,18.26.03,Steve Smith Steps Down From Australia Cricket Team's Captaincy | Breaking,Aaj Tak,25,"aajtak|""aaj tak""|""aaj tak videos""|""aajtak news""|""hindi news""|""news video""|""latest news""|""aajtak tv""|""aajtak channel news""|""आज तक""|""steve smith""|""cricket""|""australian cricket team""|""australia vs south africa""|""australia ball tampering""|""south africa""|""australia""|""ball tampering australia""|""australia cricket""|""australia tour of south africa""|""south africa vs australia""|""steve smith ball tampering""|""steve smith resign""|""south africa v australia""|""ball tampering""|""ball tampering in cricket""",205954,1703,194,120,FALSE,FALSE,"Steve Smith has stepped down as Australia Cricket Team's Captain following ball tampering charges. \n\n___\nAbout Channel: \n\nआज तक भारत का सर्वश्रेष्ठ हिंदी न्‍यूज चैनल है ।\n\nआज तक न्‍यूज चैनल राजनीति, मनोरंजन, बॉलीवुड, व्यापार और खेल में नवीनतम समाचारों को शामिल करता है।\n\nआज तक न्‍यूज चैनल की लाइव खबरें एवं ब्रेकिंग न्यूज के लिए बने रहें ।\n\nAaj Tak is India's best Hindi News Channel. Aaj Tak news channel covers latest news in politics, entertainment, Bollywood, business and sports. \n\nStay tuned for all the breaking news in Hindi !\n\nSubscribe To Our Channel: http://bit.ly/2xTASBc\n\nOfficial website: \nhttps://aajtak.intoday.in/\n\nLike us on Facebook\nhttp://www.facebook.com/aajtak\n\nFollow us on Twitter\nhttp://twitter.com/aajtak\n\nSubscribe to our other network channels:\n\nThe Lallantop\nhttps://www.youtube.com/c/thelallantop\n\nIndia Today:\nhttp://www.youtube.com/channel/UCYPvAwZP8pZhSMW8qs7cVCw\n\nSoSorry: \nhttps://www.youtube.com/user/sosorrypolitoon\n\nTez:\nhttp://www.youtube.com/user/teztvnews\n\nDilli Aajtak:\nhttp://www.youtube.com/user/DilliAajtak"
N_mKleivtek,18.27.03,Steve Smith Steps Down From Australia Cricket Team's Captaincy | Breaking,Aaj Tak,25,"aajtak|""aaj tak""|""aaj tak videos""|""aajtak news""|""hindi news""|""news video""|""latest news""|""aajtak tv""|""aajtak channel news""|""आज तक""|""steve smith""|""cricket""|""australian cricket team""|""australia vs south africa""|""australia ball tampering""|""south africa""|""australia""|""ball tampering australia""|""australia cricket""|""australia tour of south africa""|""south africa vs australia""|""steve smith ball tampering""|""steve smith resign""|""south africa v australia""|""ball tampering""|""ball tampering in cricket""",366544,2375,311,154,FALSE,FALSE,"Steve Smith has stepped down as Australia Cricket Team's Captain following ball tampering charges. \n\n___\nAbout Channel: \n\nआज तक भारत का सर्वश्रेष्ठ हिंदी न्‍यूज चैनल है ।\n\nआज तक न्‍यूज चैनल राजनीति, मनोरंजन, बॉलीवुड, व्यापार और खेल में नवीनतम समाचारों को शामिल करता है।\n\nआज तक न्‍यूज चैनल की लाइव खबरें एवं ब्रेकिंग न्यूज के लिए बने रहें ।\n\nAaj Tak is India's best Hindi News Channel. Aaj Tak news channel covers latest news in politics, entertainment, Bollywood, business and sports. \n\nStay tuned for all the breaking news in Hindi !\n\nSubscribe To Our Channel: http://bit.ly/2xTASBc\n\nOfficial website: \nhttps://aajtak.intoday.in/\n\nLike us on Facebook\nhttp://www.facebook.com/aajtak\n\nFollow us on Twitter\nhttp://twitter.com/aajtak\n\nSubscribe to our other network channels:\n\nThe Lallantop\nhttps://www.youtube.com/c/thelallantop\n\nIndia Today:\nhttp://www.youtube.com/channel/UCYPvAwZP8pZhSMW8qs7cVCw\n\nSoSorry: \nhttps://www.youtube.com/user/sosorrypolitoon\n\nTez:\nhttp://www.youtube.com/user/teztvnews\n\nDilli Aajtak:\nhttp://www.youtube.com/user/DilliAajtak"
1b0c0wt0va0,18.29.03,Breaking News | CBSE To Conduct Re-Examination Of Class 10 Maths And Class 12 Economics Papers,Aaj Tak,25,"aajtak|""aaj tak""|""aaj tak videos""|""aajtak news""|""hindi news""|""news video""|""latest news""|""aajtak tv""|""aajtak channel news""|""आज तक""|""cbse paper leak""|""cbse""|""paper leak""|""cbse paper leak 2018""|""cbse board""|""cbse exam""|""paper""|""cbse class 12 paper leak""|""paper leaked""|""cbse accountancy paper leaked via whatsapp""|""cbse paper leaked""|""cbse board exam 2018""|""cbse 12th paper""|""paper leak news""|""economics paper leaked""|""cbse class 12 economics paper""|""class 12 economics re exam""",33489,380,87,155,FALSE,FALSE,"Millions of students hard work for months have been undermined after the CBSE's announcement that it will conduct reexaminations of Class 10th Maths paper and Class 12th Economics paper after reports of paper leak.\n___\nAbout Channel: \n\nआज तक भारत का सर्वश्रेष्ठ हिंदी न्‍यूज चैनल है ।\n\nआज तक न्‍यूज चैनल राजनीति, मनोरंजन, बॉलीवुड, व्यापार और खेल में नवीनतम समाचारों को शामिल करता है।\n\nआज तक न्‍यूज चैनल की लाइव खबरें एवं ब्रेकिंग न्यूज के लिए बने रहें ।\n\nAaj Tak is India's best Hindi News Channel. Aaj Tak news channel covers latest news in politics, entertainment, Bollywood, business and sports. \n\nStay tuned for all the breaking news in Hindi !\n\nSubscribe To Our Channel: http://bit.ly/2xTASBc\n\nOfficial website: \nhttps://aajtak.intoday.in/\n\nLike us on Facebook\nhttp://www.facebook.com/aajtak\n\nFollow us on Twitter\nhttp://twitter.com/aajtak\n\nSubscribe to our other network channels:\n\nThe Lallantop\nhttps://www.youtube.com/c/thelallantop\n\nIndia Today:\nhttp://www.youtube.com/channel/UCYPvAwZP8pZhSMW8qs7cVCw\n\nSoSorry: \nhttps://www.youtube.com/user/sosorrypolitoon\n\nTez:\nhttp://www.youtube.com/user/teztvnews\n\nDilli Aajtak:\nhttp://www.youtube.com/user/DilliAajtak"
UU8WbJUKUyg,18.30.03,"नितीश कुमार का सुशासन शोलों में देहल रहा है, दंगाइयों का आये हैं अच्छे दिन | हल्ला बोल",Aaj Tak,25,"aajtak|""aaj tak""|""aaj tak videos""|""aajtak news""|""hindi news""|""news video""|""latest news""|""aajtak tv""|""aajtak channel news""|""आज तक""|""नितीश कुमार का सुशासन शोलों में""|""दंगाइयों का आये हैं अच्छे दिन""|""हल्ला बोल""|""nitish kumar""|""bihar""|""violence""|""bihar communal violence""|""bihar violence""|""bihar news""|""aurangabad bihar news""|""bihar caste violence""|""domestic violence bihar""|""naxal violence in bihar""|""news""|""india""|""ram navami""|""communal violence""|""anjana om kashyap""|""arijit chaube""",183126,1177,382,907,FALSE,FALSE,"शहर के शहर के हिंसा की तपस में जल रहे हैं और भागलपुर से शुरू हुई हिंसा अलग अलग शहर में बढ़ती जा रही है लेकिन पुलिस और प्रशासन कहीं नहीं दिख रहे | आखिर कहां हैं नितीश कुमार, राम नवमी पर भाईचारे की उड़ाई गयी धज्जियां | क्या बिहार में बीजेपी के सामने सरेंडर कर दिया है नितीश कुमार ने ?\n\n___\nAbout Channel: \n\nआज तक भारत का सर्वश्रेष्ठ हिंदी न्‍यूज चैनल है ।\n\nआज तक न्‍यूज चैनल राजनीति, मनोरंजन, बॉलीवुड, व्यापार और खेल में नवीनतम समाचारों को शामिल करता है।\n\nआज तक न्‍यूज चैनल की लाइव खबरें एवं ब्रेकिंग न्यूज के लिए बने रहें ।\n\nAaj Tak is India's best Hindi News Channel. Aaj Tak news channel covers latest news in politics, entertainment, Bollywood, business and sports. \n\nStay tuned for all the breaking news in Hindi !\n\nSubscribe To Our Channel: http://bit.ly/2xTASBc\n\nOfficial website: \nhttps://aajtak.intoday.in/\n\nLike us on Facebook\nhttp://www.facebook.com/aajtak\n\nFollow us on Twitter\nhttp://twitter.com/aajtak\n\nSubscribe to our other network channels:\n\nThe Lallantop\nhttps://www.youtube.com/c/thelallantop\n\nIndia Today:\nhttp://www.youtube.com/channel/UCYPvAwZP8pZhSMW8qs7cVCw\n\nSoSorry: \nhttps://www.youtube.com/user/sosorrypolitoon\n\nTez:\nhttp://www.youtube.com/user/teztvnews\n\nDilli Aajtak:\nhttp://www.youtube.com/user/DilliAajtak"
